season,tournament,level,surface,date,match_id,player1,player2,winner,score,round,p1_slug,p2_slug,p1_aces,p2_aces,p1_df,p2_df,p1_1stin_pct,p2_1stin_pct,p1_1stwon,p1_1sttotal,p2_1stwon,p2_1sttotal,p1_2ndwon,p1_2ndtotal,p2_2ndwon,p2_2ndtotal,p1_bpsaved,p1_bpfaced,p2_bpsaved,p2_bpfaced
2025,Winston Salem,atp250,hard,2025-08-19,K8DtAtHk,Medjedovic H.,Fearnley J.,Fearnley J.,2:0,2,medjedovic-hamad,fearnley-jacob,10,12,,,,,37,49,31,43,9,15,13,28,,,,
2025,Winston Salem,atp250,hard,2025-08-19,EiKYA7qg,Mpetshi Perricard G.,Martinez P.,Martinez P.,2:1,2,mpetshi-perricard-giovanni,martinez-pedro,11,2,,,,,52,69,33,44,11,24,19,27,,,,
2025,Winston Salem,atp250,hard,2025-08-19,belhEwTs,Blanch D.,Muller A.,Muller A.,1:2,1,blanch-darwin,muller-alexandre,10,6,,,,,43,60,44,58,22,47,25,39,,,,
2025,Winston Salem,atp250,hard,2025-08-19,rVth2w1L,Borges N.,Majchrzak K.,Majchrzak K.,0:2,0,borges-nuno,majchrzak-kamil,4,6,,,,,21,34,23,30,10,26,11,18,,,,
2025,Winston Salem,atp250,hard,2025-08-19,URnUlBdc,Kecmanovic M.,Kovacevic A.,Kovacevic A.,2:0,2,kecmanovic-miomir,kovacevic-aleksandar,11,8,,,,,32,41,34,47,16,30,9,24,,,,
2025,Winston Salem,atp250,hard,2025-08-19,2RmJtuhR,Mcdonald M.,Darderi L.,Darderi L.,1:2,1,mcdonald-mackenzie,darderi-luciano,20,22,,,,,52,69,54,66,18,35,28,54,,,,
2025,Winston Salem,atp250,hard,2025-08-19,vXKA59pA,Bautista Agut R.,O Connell C.,O Connell C.,1:0,1,bautista-agut-roberto,o-connell-christopher,2,2,,,,,16,27,7,14,5,10,3,13,,,,
2025,Winston Salem,atp250,hard,2025-08-19,zaEJ3mFM,Fucsovics M.,Griekspoor T.,Griekspoor T.,2:1,2,fucsovics-marton,griekspoor-tallon,5,8,,,,,36,46,40,61,18,38,15,42,,,,
2025,Winston Salem,atp250,hard,2025-08-20,f1pBr1NE,Tsitsipas S.,Yunchaokete B.,Yunchaokete B.,0:2,0,tsitsipas-stefanos,yunchaokete-bu,4,3,,,,,21,33,23,35,6,23,14,26,,,,
2025,Winston Salem,atp250,hard,2025-08-20,tO1k8Ko2,Baez S.,Carreno Busta P.,Carreno Busta P.,2:0,2,baez-sebastian,carreno-busta-pablo,3,1,,,,,40,60,20,37,9,24,8,20,,,,
2025,Winston Salem,atp250,hard,2025-08-20,UqQpRvil,Van De Zandschulp B.,Arnaldi M.,Arnaldi M.,2:0,2,van-de-zandschulp-botic,arnaldi-matteo,1,8,,,,,24,27,25,38,12,20,14,36,,,,
2025,Winston Salem,atp250,hard,2025-08-20,6ooIbtRE,Sonego L.,Dostanic S.,Dostanic S.,2:1,2,sonego-lorenzo,dostanic-stefan,7,6,,,,,57,77,50,76,16,33,18,36,,,,
2025,Winston Salem,atp250,hard,2025-08-20,KKRfynTj,Bellucci M.,Munar J.,Munar J.,0:2,0,bellucci-mattia,munar-jaume,1,4,,,,,17,36,21,25,8,19,11,23,,,,
2025,Winston Salem,atp250,hard,2025-08-20,Cfjv4Npd,Diallo G.,Medjedovic H.,Medjedovic H.,0:2,0,diallo-gabriel,medjedovic-hamad,8,8,,,,,24,41,24,32,9,18,14,19,,,,
2025,Winston Salem,atp250,hard,2025-08-20,nFRB1F67,Mpetshi Perricard G.,Muller A.,Muller A.,2:0,2,mpetshi-perricard-giovanni,muller-alexandre,8,4,,,,,28,37,25,40,8,12,6,13,,,,
2025,Winston Salem,atp250,hard,2025-08-20,OS4J0NDa,Majchrzak K.,Korda S.,Korda S.,1:2,1,majchrzak-kamil,korda-sebastian,10,19,,,,,41,51,46,56,18,34,27,46,,,,
2025,Winston Salem,atp250,hard,2025-08-20,boaS2WGt,Kecmanovic M.,Darderi L.,Darderi L.,2:0,2,kecmanovic-miomir,darderi-luciano,5,2,,,,,23,25,16,27,6,16,8,23,,,,
2025,Winston Salem,atp250,hard,2025-08-20,KvACJmSh,Bautista Agut R.,Fucsovics M.,Fucsovics M.,0:2,0,bautista-agut-roberto,fucsovics-marton,2,0,,,,,22,35,25,28,14,24,13,22,,,,
2025,Winston Salem,atp250,hard,2025-08-21,Aqa9MrET,Yunchaokete B.,Navone M.,Navone M.,2:0,2,yunchaokete-bu,navone-mariano,0,3,,,,,26,34,27,39,15,31,9,21,,,,
2025,Winston Salem,atp250,hard,2025-08-21,I1f2F90n,Baez S.,Van De Zandschulp B.,Van De Zandschulp B.,1:2,1,baez-sebastian,van-de-zandschulp-botic,2,6,,,,,33,52,25,37,7,17,13,28,,,,
2025,Winston Salem,atp250,hard,2025-08-21,pYwd7RQF,Sonego L.,Munar J.,Munar J.,1:2,1,sonego-lorenzo,munar-jaume,4,5,,,,,31,51,36,48,16,30,17,30,,,,
2025,Winston Salem,atp250,hard,2025-08-21,v94deWT1,Korda S.,Kecmanovic M.,Kecmanovic M.,2:0,2,korda-sebastian,kecmanovic-miomir,14,3,,,,,30,38,18,29,9,22,9,22,,,,
2025,Winston Salem,atp250,hard,2025-08-21,zNtcEZBD,Munar J.,Fucsovics M.,Fucsovics M.,0:2,0,munar-jaume,fucsovics-marton,5,2,,,,,22,38,27,35,9,25,5,17,,,,
2025,Winston Salem,atp250,hard,2025-08-22,0QRmfWt3,Yunchaokete B.,Van De Zandschulp B.,Van De Zandschulp B.,1:2,1,yunchaokete-bu,van-de-zandschulp-botic,3,7,,,,,30,53,43,59,30,53,15,29,,,,
2025,Winston Salem,atp250,hard,2025-08-22,d2lyobT8,Medjedovic H.,Mpetshi Perricard G.,Mpetshi Perricard G.,0:2,0,medjedovic-hamad,mpetshi-perricard-giovanni,13,15,,,,,32,44,34,41,10,20,14,22,,,,
2025,Winston Salem,atp250,hard,2025-08-23,Ecey7nrn,Van De Zandschulp B.,Mpetshi Perricard G.,Mpetshi Perricard G.,2:0,2,van-de-zandschulp-botic,mpetshi-perricard-giovanni,6,7,,,,,28,35,32,47,16,27,7,19,,,,
2025,Winston Salem,atp250,hard,2025-08-23,I5htm1Ad,Van De Zandschulp B.,Fucsovics M.,Fucsovics M.,0:2,0,van-de-zandschulp-botic,fucsovics-marton,2,4,,,,,30,41,31,43,9,31,15,29,,,,
2025,Stockholm,atp250,hard,2025-10-13,UarAyrNc,Kecmanovic M.,Muller A.,Muller A.,2:0,2,kecmanovic-miomir,muller-alexandre,2,1,,,,,22,32,23,39,7,14,6,25,,,,
2025,Stockholm,atp250,hard,2025-10-13,hbmkSwpp,Griekspoor T.,Fearnley J.,Fearnley J.,1:2,1,griekspoor-tallon,fearnley-jacob,12,6,,,,,56,78,45,58,15,35,26,43,,,,
2025,Stockholm,atp250,hard,2025-10-13,GdIzNr84,Borg L.,Ofner S.,Ofner S.,2:0,2,borg-leo,ofner-sebastian,2,5,,,,,31,42,23,26,15,23,12,26,,,,
2025,Stockholm,atp250,hard,2025-10-13,MFdJXaMM,Popyrin A.,Korda S.,Korda S.,1:2,1,popyrin-alexei,korda-sebastian,9,13,,,,,46,73,34,51,12,39,24,41,,,,
2025,Stockholm,atp250,hard,2025-10-14,Ct5SsVno,Lajal M.,Etcheverry Tomas M.,Etcheverry Tomas M.,1:2,1,lajal-mark,etcheverry-tomas-martin,8,9,,,,,47,61,50,73,18,39,18,31,,,,
2025,Stockholm,atp250,hard,2025-10-14,hxrF5Yvh,Berrettini M.,Zeppieri G.,Zeppieri G.,2:0,2,berrettini-matteo,zeppieri-giulio,6,5,,,,,26,33,22,35,13,28,6,15,,,,
2025,Stockholm,atp250,hard,2025-10-14,r99iJ07T,Ymer E.,Ymer M.,Ymer M.,2:0,2,ymer-elias,ymer-mikael,12,3,,,,,30,37,30,43,15,26,13,26,,,,
2025,Stockholm,atp250,hard,2025-10-14,dUvW1jvH,Majchrzak K.,Misolic F.,Misolic F.,2:0,2,majchrzak-kamil,misolic-filip,2,1,,,,,24,31,19,37,14,28,10,23,,,,
2025,Stockholm,atp250,hard,2025-10-14,2DtIZLiA,Budkov Kjaer N.,Cilic M.,Cilic M.,0:2,0,budkov-kjaer-nicolai,cilic-marin,2,12,,,,,27,33,29,34,19,38,16,25,,,,
2025,Stockholm,atp250,hard,2025-10-15,MgLrLMxH,De Jong J.,Fucsovics M.,Fucsovics M.,0:2,0,de-jong-jesper,fucsovics-marton,2,3,,,,,10,25,24,32,6,16,9,19,,,,
2025,Stockholm,atp250,hard,2025-10-15,02oN3C94,Fery A.,Sonego L.,Sonego L.,0:2,0,fery-arthur,sonego-lorenzo,0,3,,,,,14,28,32,43,18,32,7,16,,,,
2025,Stockholm,atp250,hard,2025-10-15,Ei0NDvVj,Kovacevic A.,Ugo Carabelli C.,Ugo Carabelli C.,1:1,1,kovacevic-aleksandar,ugo-carabelli-camilo,13,3,,,,,39,59,30,44,15,30,14,33,,,,
2025,Stockholm,atp250,hard,2025-10-15,CrYJzqBj,Borg L.,Shapovalov D.,Shapovalov D.,1:2,1,borg-leo,shapovalov-denis,0,6,,,,,35,63,39,47,16,41,12,31,,,,
2025,Stockholm,atp250,hard,2025-10-15,8Y38NXQs,Korda S.,Majchrzak K.,Majchrzak K.,2:1,2,korda-sebastian,majchrzak-kamil,10,3,,,,,46,56,52,78,22,45,24,47,,,,
2025,Stockholm,atp250,hard,2025-10-15,pncE5VUF,Cilic M.,Ruud C.,Ruud C.,0:2,0,cilic-marin,ruud-casper,8,7,,,,,35,52,32,35,20,44,11,16,,,,
2025,Stockholm,atp250,hard,2025-10-16,fiJkoOhd,Rune H.,Fucsovics M.,Rune H.,2:0,2,rune-holger,fucsovics-marton,6,1,,,,,32,47,26,42,13,23,13,26,,,,
2025,Stockholm,atp250,hard,2025-10-16,K62S9j8s,Etcheverry Tomas M.,Kecmanovic M.,Kecmanovic M.,2:1,2,etcheverry-tomas-martin,kecmanovic-miomir,19,8,,,,,61,80,33,42,13,37,16,32,,,,
2025,Stockholm,atp250,hard,2025-10-16,p6mtuqkn,Humbert U.,Berrettini M.,Berrettini M.,2:0,2,humbert-ugo,berrettini-matteo,4,9,,,,,32,40,31,41,13,19,12,24,,,,
2025,Stockholm,atp250,hard,2025-10-16,UBUvgcYq,Sonego L.,Kovacevic A.,Kovacevic A.,2:0,2,sonego-lorenzo,kovacevic-aleksandar,5,7,,,,,28,37,20,28,15,21,11,24,,,,
2025,Stockholm,atp250,hard,2025-10-16,d4N60sbt,Fearnley J.,Ymer E.,Ymer E.,0:2,0,fearnley-jacob,ymer-elias,1,4,,,,,19,30,25,31,7,21,9,15,,,,
2025,Stockholm,atp250,hard,2025-10-17,va9wwFzf,Rune H.,Etcheverry Tomas M.,Rune H.,2:1,2,rune-holger,etcheverry-tomas-martin,12,7,,,,,40,48,52,81,17,33,16,39,,,,
2025,Stockholm,atp250,hard,2025-10-17,ldLG7d54,Humbert U.,Sonego L.,Sonego L.,2:1,2,humbert-ugo,sonego-lorenzo,8,2,,,,,48,74,39,59,24,36,16,31,,,,
2025,Stockholm,atp250,hard,2025-10-17,0nFZlFUs,Ymer E.,Shapovalov D.,Shapovalov D.,1:2,1,ymer-elias,shapovalov-denis,2,5,,,,,42,64,40,60,16,43,18,31,,,,
2025,Stockholm,atp250,hard,2025-10-17,0CUctFHj,Korda S.,Ruud C.,Ruud C.,1:2,1,korda-sebastian,ruud-casper,14,11,,,,,48,67,46,58,22,42,24,42,,,,
2025,Stockholm,atp250,hard,2025-10-18,4lw9lmYo,Rune H.,Humbert U.,Humbert U.,1:0,1,rune-holger,humbert-ugo,4,2,,,,,23,30,20,27,9,22,9,20,,,,
2025,Stockholm,atp250,hard,2025-10-18,rmfKZEbc,Shapovalov D.,Ruud C.,Ruud C.,0:2,0,shapovalov-denis,ruud-casper,6,2,,,,,23,33,34,41,9,21,9,22,,,,
2025,Stockholm,atp250,hard,2025-10-19,plKMNNN7,Humbert U.,Ruud C.,Ruud C.,0:2,0,humbert-ugo,ruud-casper,5,2,,,,,20,34,22,24,7,15,14,15,,,,
2025,Metz,atp250,hard,2025-11-02,fecehLeE,Cazaux A.,Mannarino A.,Mannarino A.,2:0,2,cazaux-arthur,mannarino-adrian,6,3,,,,,34,41,39,51,15,24,8,18,,,,
2025,Metz,atp250,hard,2025-11-02,Kxszowll,Atmane T.,Gaston H.,Gaston H.,0:2,0,atmane-terence,gaston-hugo,6,2,,,,,20,27,26,29,7,21,7,10,,,,
2025,Metz,atp250,hard,2025-11-03,2L03jaQQ,Royer V.,Norrie C.,Norrie C.,1:2,1,royer-valentin,norrie-cameron,10,10,,,,,43,51,48,60,19,38,18,24,,,,
2025,Metz,atp250,hard,2025-11-03,bTFITWEb,Choinski J.,Sonego L.,Sonego L.,1:2,1,choinski-jan,sonego-lorenzo,7,11,,,,,47,63,45,61,11,31,14,25,,,,
2025,Metz,atp250,hard,2025-11-03,fe9RRAqB,Tabur C.,Kovacevic A.,Kovacevic A.,2:0,2,tabur-clement,kovacevic-aleksandar,5,4,,,,,24,26,22,30,13,17,5,22,,,,
2025,Metz,atp250,hard,2025-11-03,nX0aOywJ,Mpetshi Perricard G.,Sachko V.,Sachko V.,0:2,0,mpetshi-perricard-giovanni,sachko-vitaliy,10,3,,,,,45,57,40,49,7,18,15,20,,,,
2025,Metz,atp250,hard,2025-11-03,YNFGcGXg,Berrettini M.,Halys Q.,Halys Q.,2:0,2,berrettini-matteo,halys-quentin,7,6,,,,,23,28,19,26,14,16,10,20,,,,
2025,Metz,atp250,hard,2025-11-03,lIYjsemD,Blanchet U.,Tien L.,Tien L.,0:2,0,blanchet-ugo,tien-learner,2,4,,,,,26,44,25,27,10,23,11,14,,,,
2025,Metz,atp250,hard,2025-11-04,Q12BVhpn,Jacquet K.,Van Assche L.,Van Assche L.,2:1,2,jacquet-kyrian,van-assche-luca,11,6,,,,,45,61,41,57,24,42,22,41,,,,
2025,Metz,atp250,hard,2025-11-04,hjurqHI0,Altmaier D.,Rinderknech A.,Rinderknech A.,2:0,2,altmaier-daniel,rinderknech-arthur,13,8,,,,,34,46,29,42,13,22,12,22,,,,
2025,Metz,atp250,hard,2025-11-04,v7ciQc86,Passaro F.,Blockx A.,Blockx A.,1:2,1,passaro-francesco,blockx-alexander,6,16,,,,,41,60,48,61,22,40,16,35,,,,
2025,Metz,atp250,hard,2025-11-04,0d29ax3s,Moutet C.,Vukic A.,Vukic A.,1:2,1,moutet-corentin,vukic-aleksandar,12,8,,,,,60,73,52,69,22,41,27,43,,,,
2025,Metz,atp250,hard,2025-11-04,bFvq1G4j,Cazaux A.,Norrie C.,Norrie C.,1:2,1,cazaux-arthur,norrie-cameron,18,6,,,,,53,70,55,79,16,39,19,29,,,,
2025,Metz,atp250,hard,2025-11-04,fXKznsSr,Cobolli F.,Sonego L.,Sonego L.,1:2,1,cobolli-flavio,sonego-lorenzo,5,8,,,,,49,65,44,58,14,32,12,20,,,,
2025,Metz,atp250,hard,2025-11-05,UZM0ZyV7,Added D.,Jacquet K.,Jacquet K.,0:2,0,added-dan,jacquet-kyrian,3,4,,,,,16,29,21,25,3,16,9,16,,,,
2025,Metz,atp250,hard,2025-11-05,IqePGJ55,Gaston H.,Altmaier D.,Altmaier D.,1:1,1,gaston-hugo,altmaier-daniel,3,6,,,,,28,42,24,30,4,13,6,12,,,,
2025,Metz,atp250,hard,2025-11-05,AqVNebv2,Tabur C.,Blockx A.,Blockx A.,2:1,2,tabur-clement,blockx-alexander,2,9,,,,,54,75,60,78,33,50,21,41,,,,
2025,Metz,atp250,hard,2025-11-05,lliffvHP,Sachko V.,Bublik A.,Bublik A.,2:1,2,sachko-vitaliy,bublik-alexander,7,15,,,,,54,75,50,57,19,34,14,27,,,,
2025,Metz,atp250,hard,2025-11-05,x0QKcO3C,Vukic A.,Berrettini M.,Berrettini M.,0:2,0,vukic-aleksandar,berrettini-matteo,7,15,,,,,28,44,37,42,12,19,10,17,,,,
2025,Metz,atp250,hard,2025-11-05,MNKkLvOP,Tien L.,Echargui M.,Echargui M.,2:0,2,tien-learner,echargui-moez,5,7,,,,,32,37,32,50,17,31,15,27,,,,
2025,Metz,atp250,hard,2025-11-06,WlClPxfA,Jacquet K.,Norrie C.,Norrie C.,1:2,1,jacquet-kyrian,norrie-cameron,18,6,,,,,48,60,55,79,19,43,17,27,,,,
2025,Metz,atp250,hard,2025-11-06,pfNjs9wp,Sonego L.,Altmaier D.,Altmaier D.,2:0,2,sonego-lorenzo,altmaier-daniel,10,2,,,,,49,62,38,50,10,15,18,34,,,,
2025,Metz,atp250,hard,2025-11-06,A1z9UiAM,Tabur C.,Sachko V.,Sachko V.,1:2,1,tabur-clement,sachko-vitaliy,6,9,,,,,43,53,45,60,17,33,13,24,,,,
2025,Metz,atp250,hard,2025-11-06,pWtWS89b,Berrettini M.,Tien L.,Tien L.,1:2,1,berrettini-matteo,tien-learner,11,6,,,,,34,46,44,57,14,27,15,23,,,,
2025,Metz,atp250,hard,2025-11-07,GvgZkVH5,Norrie C.,Sonego L.,Sonego L.,2:1,2,norrie-cameron,sonego-lorenzo,6,7,,,,,48,57,43,55,7,12,10,31,,,,
2025,Metz,atp250,hard,2025-11-07,AcO9BVVq,Sachko V.,Tien L.,Tien L.,0:2,0,sachko-vitaliy,tien-learner,2,2,,,,,16,27,21,26,11,18,15,19,,,,
2025,Metz,atp250,hard,2025-11-08,fHv9YrAL,Norrie C.,Tien L.,Tien L.,1:2,1,norrie-cameron,tien-learner,4,7,,,,,37,55,53,72,21,29,17,41,,,,
2026,Brisbane,atp250,hard,2026-01-04,h0EyhgH8,Vukic A.,Tiafoe F.,Tiafoe F.,0:2,0,vukic-aleksandar,tiafoe-frances,3,3,,,,,15,26,23,28,7,20,9,11,,,,
2026,Brisbane,atp250,hard,2026-01-04,bLHqnOpm,Ugo Carabelli C.,Tien L.,Tien L.,0:2,0,ugo-carabelli-camilo,tien-learner,2,1,,,,,29,38,29,36,13,28,17,25,,,,
2026,Brisbane,atp250,hard,2026-01-05,SvYPV206,Medvedev D.,Fucsovics M.,Medvedev D.,2:0,2,medvedev-daniil,fucsovics-marton,4,0,,,,,22,28,19,35,6,14,7,22,,,,
2026,Brisbane,atp250,hard,2026-01-05,zHymkGXh,Majchrzak K.,Altmaier D.,Altmaier D.,2:0,2,majchrzak-kamil,altmaier-daniel,7,7,,,,,33,37,24,37,6,16,7,22,,,,
2026,Brisbane,atp250,hard,2026-01-05,fy3aEOdD,Opelka R.,Sweeny D.,Sweeny D.,2:0,2,opelka-reilly,sweeny-dane,21,2,,,,,36,45,33,41,8,10,10,27,,,,
2026,Brisbane,atp250,hard,2026-01-05,ITWqn3Tk,Lehecka J.,Machac T.,Machac T.,2:1,2,lehecka-jiri,machac-tomas,8,8,,,,,50,63,50,71,16,25,17,38,,,,
2026,Brisbane,atp250,hard,2026-01-05,Aykipsb2,Vacherot V.,Korda S.,Korda S.,0:2,0,vacherot-valentin,korda-sebastian,9,10,,,,,30,46,37,46,13,23,12,21,,,,
2026,Brisbane,atp250,hard,2026-01-05,nBaiGpS0,Duckworth J.,Michelsen A.,Michelsen A.,1:2,1,duckworth-james,michelsen-alex,10,19,,,,,45,55,61,77,25,44,19,33,,,,
2026,Brisbane,atp250,hard,2026-01-05,jcoHW5Cs,Popyrin A.,Halys Q.,Halys Q.,1:2,1,popyrin-alexei,halys-quentin,13,15,,,,,41,54,52,58,16,30,9,21,,,,
2026,Hong Kong,atp250,hard,2026-01-05,IFZk05vm,Wu Y.,Marozsan F.,Marozsan F.,2:0,2,wu-yibing,marozsan-fabian,2,2,,,,,31,40,21,30,10,23,8,19,,,,
2026,Hong Kong,atp250,hard,2026-01-05,MDFFf18O,Cilic M.,Mannarino A.,Mannarino A.,2:0,2,cilic-marin,mannarino-adrian,9,0,,,,,24,27,22,36,15,29,5,13,,,,
2026,Hong Kong,atp250,hard,2026-01-05,Qa1uBMh5,Dzumhur D.,Borges N.,Borges N.,0:2,0,dzumhur-damir,borges-nuno,1,5,,,,,24,41,27,40,11,28,4,11,,,,
2026,Brisbane,atp250,hard,2026-01-06,fRZHXOVg,Norrie C.,Humbert U.,Humbert U.,2:1,2,norrie-cameron,humbert-ugo,10,13,,,,,43,65,39,55,18,39,23,46,,,,
2026,Brisbane,atp250,hard,2026-01-06,EmtDipNP,Kyrgios N.,Kovacevic A.,Kovacevic A.,0:2,0,kyrgios-nick,kovacevic-aleksandar,5,10,,,,,23,29,25,26,10,17,15,21,,,,
2026,Brisbane,atp250,hard,2026-01-06,QeBrI6cl,Hijikata R.,Walton A.,Walton A.,2:0,2,hijikata-rinky,walton-adam,7,4,,,,,22,33,18,32,13,21,8,16,,,,
2026,Brisbane,atp250,hard,2026-01-06,bqjDiP5S,Mpetshi Perricard G.,Paul T.,Paul T.,2:1,2,mpetshi-perricard-giovanni,paul-tommy,24,6,,,,,60,80,50,63,19,30,27,33,,,,
2026,Brisbane,atp250,hard,2026-01-06,zB4BPl5E,Shapovalov D.,Collignon R.,Collignon R.,0:2,0,shapovalov-denis,collignon-raphael,3,2,,,,,20,35,29,35,16,30,8,13,,,,
2026,Brisbane,atp250,hard,2026-01-06,fRaoxSlK,Dimitrov G.,Carreno Busta P.,Carreno Busta P.,2:0,2,dimitrov-grigor,carreno-busta-pablo,7,4,,,,,26,30,21,32,12,19,6,13,,,,
2026,Brisbane,atp250,hard,2026-01-06,bat9Zp1s,Nakashima B.,Davidovich Fokina A.,Davidovich Fokina A.,2:0,2,nakashima-brandon,davidovich-fokina-alejandro,15,6,,,,,33,39,31,45,18,30,15,27,,,,
2026,Hong Kong,atp250,hard,2026-01-06,vVNbbq9a,Etcheverry Tomas M.,Royer V.,Royer V.,2:0,2,etcheverry-tomas-martin,royer-valentin,8,9,,,,,26,33,29,49,16,23,15,23,,,,
2026,Hong Kong,atp250,hard,2026-01-06,QoM6dNwC,Wong Chak Lam C.,Navone M.,Navone M.,2:0,2,wong-chak-lam-coleman,navone-mariano,4,3,,,,,27,37,31,47,18,35,8,27,,,,
2026,Hong Kong,atp250,hard,2026-01-06,nXrK5RGP,De Jong J.,Diallo G.,Diallo G.,0:2,0,de-jong-jesper,diallo-gabriel,8,9,,,,,34,42,39,47,16,27,16,26,,,,
2026,Hong Kong,atp250,hard,2026-01-06,YiqYCrOh,Muller A.,Kecmanovic M.,Kecmanovic M.,2:0,2,muller-alexandre,kecmanovic-miomir,9,7,,,,,34,43,30,43,8,16,7,19,,,,
2026,Hong Kong,atp250,hard,2026-01-06,U9enFI95,Djere L.,Giron M.,Giron M.,0:2,0,djere-laslo,giron-marcos,4,1,,,,,16,32,21,27,6,18,8,15,,,,
2026,Hong Kong,atp250,hard,2026-01-06,MqhvHvug,Tabilo A.,Mmoh M.,Mmoh M.,0:2,0,tabilo-alejandro,mmoh-michael,6,13,,,,,28,39,39,49,15,26,13,27,,,,
2026,Hong Kong,atp250,hard,2026-01-06,nFkl90NH,Sonego L.,Sakamoto R.,Sakamoto R.,2:0,2,sonego-lorenzo,sakamoto-rei,4,1,,,,,30,39,25,43,15,24,20,35,,,,
2026,Hong Kong,atp250,hard,2026-01-06,xQkPE4gt,Shang J.,Comesana F.,Comesana F.,2:0,2,shang-juncheng,comesana-francisco,6,7,,,,,30,39,27,37,12,19,10,15,,,,
2026,Hong Kong,atp250,hard,2026-01-06,QykeDdvI,Struff Jan L.,Van De Zandschulp B.,Van De Zandschulp B.,1:2,1,struff-jan-lennard,van-de-zandschulp-botic,3,4,,,,,27,45,29,43,14,27,14,29,,,,
2026,Brisbane,atp250,hard,2026-01-07,O2T47F4N,Medvedev D.,Tiafoe F.,Medvedev D.,2:0,2,medvedev-daniil,tiafoe-frances,9,2,,,,,31,34,20,25,6,14,6,17,,,,
2026,Brisbane,atp250,hard,2026-01-07,IZ1HHdDD,Majchrzak K.,Opelka R.,Opelka R.,2:1,2,majchrzak-kamil,opelka-reilly,13,44,,,,,66,76,78,99,22,32,14,23,,,,
2026,Brisbane,atp250,hard,2026-01-07,dnAhhtp2,Lehecka J.,Korda S.,Korda S.,0:1,0,lehecka-jiri,korda-sebastian,6,6,,,,,21,27,16,16,5,14,8,12,,,,
2026,Brisbane,atp250,hard,2026-01-07,4fYNjT8c,Michelsen A.,Tien L.,Tien L.,2:0,2,michelsen-alex,tien-learner,4,8,,,,,28,34,22,34,10,19,13,26,,,,
2026,Hong Kong,atp250,hard,2026-01-07,48icTXme,Musetti L.,Etcheverry Tomas M.,Musetti L.,2:1,2,musetti-lorenzo,etcheverry-tomas-martin,8,10,,,,,46,69,45,67,17,27,12,27,,,,
2026,Hong Kong,atp250,hard,2026-01-07,b1ZsK3UN,Wong Chak Lam C.,Diallo G.,Diallo G.,2:1,2,wong-chak-lam-coleman,diallo-gabriel,10,9,,,,,42,63,50,75,21,44,15,33,,,,
2026,Hong Kong,atp250,hard,2026-01-07,E95935QO,Rublev A.,Wu Y.,Wu Y.,2:1,2,rublev-andrey,wu-yibing,10,5,,,,,38,51,28,42,12,26,11,30,,,,
2026,Hong Kong,atp250,hard,2026-01-07,EcDjWGq4,Cilic M.,Borges N.,Borges N.,0:2,0,cilic-marin,borges-nuno,9,5,,,,,22,32,32,37,10,20,12,24,,,,
2026,Brisbane,atp250,hard,2026-01-08,M1PAyBb5,Norrie C.,Kovacevic A.,Kovacevic A.,1:2,1,norrie-cameron,kovacevic-aleksandar,11,21,,,,,51,59,46,62,16,34,30,50,,,,
2026,Brisbane,atp250,hard,2026-01-08,jyWZLPaB,Hijikata R.,Mpetshi Perricard G.,Mpetshi Perricard G.,1:2,1,hijikata-rinky,mpetshi-perricard-giovanni,5,29,,,,,61,80,61,75,21,31,18,27,,,,
2026,Brisbane,atp250,hard,2026-01-08,8AHKjdMa,Collignon R.,Dimitrov G.,Dimitrov G.,2:0,2,collignon-raphael,dimitrov-grigor,10,11,,,,,36,44,31,40,14,22,17,41,,,,
2026,Brisbane,atp250,hard,2026-01-08,4hyomb4m,Halys Q.,Nakashima B.,Nakashima B.,0:2,0,halys-quentin,nakashima-brandon,6,12,,,,,24,35,32,44,9,21,9,16,,,,
2026,Hong Kong,atp250,hard,2026-01-08,Sjfhjv16,Muller A.,Giron M.,Giron M.,0:2,0,muller-alexandre,giron-marcos,3,3,,,,,28,47,32,47,12,29,12,21,,,,
2026,Hong Kong,atp250,hard,2026-01-08,jDgeRKyi,Mmoh M.,Khachanov K.,Khachanov K.,2:0,2,mmoh-michael,khachanov-karen,11,12,,,,,47,59,42,51,15,27,12,26,,,,
2026,Hong Kong,atp250,hard,2026-01-08,Y3sScvMb,Sonego L.,Shang J.,Shang J.,0:2,0,sonego-lorenzo,shang-juncheng,5,7,,,,,24,33,38,49,7,11,11,21,,,,
2026,Hong Kong,atp250,hard,2026-01-08,6Zrf7ofl,Van De Zandschulp B.,Bublik A.,Bublik A.,0:2,0,van-de-zandschulp-botic,bublik-alexander,8,12,,,,,23,30,33,38,9,27,5,15,,,,
2026,Brisbane,atp250,hard,2026-01-09,dMnUqeem,Medvedev D.,Majchrzak K.,Medvedev D.,2:1,2,medvedev-daniil,majchrzak-kamil,16,4,,,,,48,61,34,54,14,32,18,36,,,,
2026,Brisbane,atp250,hard,2026-01-09,GIixNKKM,Korda S.,Michelsen A.,Michelsen A.,0:2,0,korda-sebastian,michelsen-alex,8,3,,,,,31,38,34,49,13,29,19,27,,,,
2026,Brisbane,atp250,hard,2026-01-09,UXoe1AY0,Kovacevic A.,Mpetshi Perricard G.,Mpetshi Perricard G.,2:1,2,kovacevic-aleksandar,mpetshi-perricard-giovanni,13,24,,,,,45,52,50,61,21,29,15,26,,,,
